Year;Month;Day;AT;BG;CH;CZ;DE;ES;FR;HU;IT;ME;NO;PL;PT;RO;RS;SE;SK
2015;1;11;0.0438912310286678;0.362813963388676;0;0.34358782051282;0.0284305692797541;0.09902677736845;0.156668492817141;0.403069196428571;0;0.205955165692008;0.58433655394525;0.103469551282051;0.241283658310121;0.142404605263158;0;0.340444033592379;0.0229609500805153
2015;1;12;0.16137436762226;0.476905065985526;0;0.470026282051282;0.0423391523935002;0.156906948186434;0.372179612044477;0.433504464285714;0;0.390455653021442;0.670683760683761;0.275894764957265;0.296262766945218;0.30726875;0;0.531667815659731;0.064850040257649
2015;1;13;0.162540753232153;0.413527032779906;0;0.471658974358974;0.0374760512736056;0.141460933633914;0.360923423423423;0.494334077380952;0;0.351147660818714;0.655856218258392;0.264308226495726;0.291298166202414;0.266308004385965;0;0.52367970251525;0.0504227053140097
2015;1;14;0.20278527262507;0.400250106428267;0;0.434833333333333;0.0367804402722881;0.172194882791738;0.339790804317831;0.580956101190476;0;0.399941520467836;0.697046064040629;0.136714743589744;0.224640204271123;0.340126096491228;0;0.517764999582184;0.0435738727858293
2015;1;15;0.158687464867903;0.38931460195828;0;0.437812820512821;0.0373542490118577;0.105817342057514;0.398116021426832;0.652228422619048;0;0.201995614035088;0.648138548247244;0.0797222222222222;0.209081940575673;0.350637061403509;0;0.481663115233559;0.0476046698872786
2015;1;16;0.222464867903316;0.365341634738186;0;0.488551282051282;0.0576211160518226;0.110914847601767;0.426588750913075;0.648087797619048;0;0.225555555555556;0.640738898179116;0.0797088675213675;0.237589948932219;0.364873903508772;0;0.487744944430517;0.0598782206119163
2015;1;17;0.125808038223721;0.338202426564496;0;0.529757051282051;0.0323624149099693;0.129927970528399;0.309623813002191;0.625773809523809;0;0.0258101851851852;0.645302164622817;0.0798424145299145;0.23483635097493;0.175829605263158;0;0.413318918693073;0.0542431561996779
2015;1;18;0.0946191680719505;0.344428480204342;0;0.495971153846154;0.0235052289196311;0.125904950422463;0.23383349565782;0.601138392857143;0;0;0.652807862628515;0.0574626068376068;0.220203690807799;0.20083826754386;0;0.409443678449068;0.0473067632850242
2015;1;19;0.32632658797077;0.282008301404853;0;0.539316666666667;0.0458137763504611;0.12151078609263;0.477644874604334;0.623113839285714;0;0.356675194931774;0.809401926173665;0.114869123931624;0.273346100278552;0.276234649122807;0;0.59485982284616;0
2015;1;20;0.309672568858909;0.337430821626224;0;0.503378205128205;0.0536629885814668;0.217506552299261;0.565984903822742;0.63711681547619;0;0.393731725146199;0.812693283166109;0.0919791666666667;0.358339136490251;0.274040570175439;0;0.615881173226372;0
2015;1;21;0.270092748735244;0.315559812686249;0;0.503973076923077;0.0515106911506368;0.147376331078976;0.489854719584449;0.604069940476191;0;0.337517056530214;0.822905704199182;0.0920165598290598;0.265743964716806;0.270051535087719;0;0.620231678783321;0.051195652173913
2015;1;22;0.220812254075323;0.356481481481481;0;0.52533141025641;0.0466087505489679;0.112999670094023;0.521076820063307;0.361495535714286;0;0.225270467836257;0.846854995045213;0.0919818376068376;0.278522516248839;0.300918311403509;0;0.631781670427008;0.0550100644122383
2015;1;23;0.271436200112423;0.304970200085143;0;0.527523717948718;0.0469411506368028;0.116779842744818;0.512610583556529;0.223229166666667;0;0.298178606237817;0.830028598414468;0.0920005341880342;0.290152042711235;0.167970942982456;0;0.631724220773795;0
2015;1;24;0.129075323215289;0.337696892294593;0;0.536167948717949;0.0147743741765481;0.109803705943806;0.311526053080107;0.153954613095238;0;0;0.657104189892233;0.0920379273504274;0.0914867688022284;0.193005263157895;0;0.454374529957383;0
2015;1;25;0.107920179876335;0.357093444018731;0;0.495959615384615;0.0216751070487484;0.0884766591521416;0.22015258501745;0.125208333333333;0;0;0.667450436640654;0.114826388888889;0.197263811513463;0.22469298245614;0;0.491223259797777;0.0322312801932367
2015;1;26;0.15090921866217;0.460887611749681;0;0.54750641025641;0.017427398989899;0.170939407268928;0.405841652463274;0.120907738095238;0;0.174437134502924;0.677740756224452;0.161009615384615;0.232578922934076;0.376738486842105;0;0.534344447229882;0.0522735507246377
2015;1;27;0.12957700955593;0.524052788420605;0;0.519461538461538;0.0198888339920949;0.119584043547589;0.426553242431621;0.133783482142857;0;0.405015838206628;0.692979158924811;0.137892628205128;0.219710422469824;0.339739035087719;0;0.55605519344865;0.0525211352657005
2015;1;28;0.0952136031478359;0.476718816517667;0;0.437439743589744;0.0283939942907334;0.138136672714943;0.277057462868274;0.160877976190476;0;0.273539230019493;0.594158181592964;0.113685897435897;0.199437093779016;0.280349780701754;0;0.48265542742542;0.0496084943639291
2015;1;29;0.119346543001686;0.475654533844189;0;0.411728205128205;0.0303040596179183;0.117913894540056;0.340643007872738;0.22492683531746;0;0.344183723196881;0.629094156447417;0.0911538461538462;0.155727715877437;0.261940350877193;0;0.533015271162363;0.053377616747182
2015;1;30;0.160522765598651;0.348180076628352;0;0.456858974358974;0.0459560962889767;0.201982643279999;0.452824446067689;0.2896875;0;0.271739766081871;0.724346757710888;0.0682692307692308;0.170955199628598;0.173094298245614;0;0.600338430684382;0.061712962962963
2015;1;31;0.114390106801574;0.29102809706258;0;0.384746153846154;0.0178894927536232;0.212278458972526;0.397837026215405;0.366082589285714;0;0.054145955165692;0.613402003592221;0.0683627136752137;0.121668987929434;0.202016666666667;0;0.521645462521935;0.0342542270531401
2015;2;1;0.0899971894322653;0.468683482332908;0;0.374032051282051;0.00989926438296004;0.204392789721596;0.265065741417093;0.363177083333333;0;0.253841374269006;0.578495602626037;0.0686672008547009;0.192157033426184;0.271166666666667;0;0.467381653714381;0.0168619162640902
2015;2;2;0.172570264193367;0.55010110685398;0;0.418735897435898;0.0245751674352218;0.250284085702242;0.464141506371236;0.321324404761905;0;0.29952485380117;0.750838721664809;0.0914930555555556;0.381810004642526;0.301278070175439;0;0.628606271413052;0.041472423510467
2015;2;3;0.174505340078696;0.56154214559387;0;0.374423717948718;0.0181324796881862;0.21244799398838;0.568125557990423;0.269296875;0;0.440175438596491;0.806034606094389;0.068659188034188;0.302387999071495;0.339979385964912;0;0.637897447146319;0.0392371175523349
2015;2;4;0.13665964024733;0.530518305661984;0;0.397405769230769;0.0321953227931489;0.210745770788659;0.580462218975733;0.252075892857143;0;0.493941276803119;0.838746423262728;0.0685443376068376;0.304706360259981;0.261599780701754;0;0.649721630316704;0.0504539049919485
2015;2;5;0.134720348510399;0.487308429118774;0;0.374517948717949;0.0271474939613527;0.22497525705174;0.650885682980278;0.296357886904762;0;0.465349658869396;0.821168122135513;0.068704594017094;0.426894730733519;0.276043640350877;0;0.636675336341606;0.0520410628019324
2015;2;6;0.118608768971332;0.598313111962537;0;0.371947435897436;0.0220186237373737;0.260781510602812;0.609863241619998;0.324229910714286;0;0.30009746588694;0.74342843428713;0.0687126068376068;0.468216109563603;0.20528048245614;0;0.607595366424334;0.0479971819645733
2015;2;7;0.0814109050028106;0.612335036185611;0;0.382616666666667;0.0243185249231445;0.280921812283499;0.440929104780456;0.396186755952381;0;0.222334307992203;0.531828966926793;0.0685737179487179;0.399352948003714;0.225047368421053;0;0.43687066516253;0.0192451690821256
2015;2;8;0.08345137717819;0.558562154108131;0;0.188787179487179;0.0202595932147563;0.165156888620077;0.369541839136434;0.483017113095238;0;0.056989522417154;0.531907763532763;0.0457211538461538;0.231548862581244;0.167620942982456;0;0.446532652293808;0
2015;2;9;0.0975730747611017;0.580140485312899;0;0.412379487179487;0.0286052097057532;0.209396363703011;0.534529461894327;0.511469494047619;0;0.152476851851852;0.621822324414716;0.0912473290598291;0.357471564531105;0.310619956140351;0;0.55606302749227;0.0478733896940419
2015;2;10;0.107164137155705;0.491645381013197;0;0.304724358974359;0.03313014657444;0.239479664962152;0.540352852852853;0.600003720238095;0;0.34698343079922;0.63871265328874;0.0683573717948718;0.394745241411328;0.227173793859649;0;0.574567038522604;0.0390871578099839
2015;2;11;0.140753232152895;0.487973605789698;0;0.293939743589744;0.0270496404259991;0.273604314437052;0.51215404593783;0.610364583333333;0;0.391069688109162;0.698049315619968;0.0676896367521368;0.337305594243268;0.129039035087719;0;0.577839057407872;0.0509289452495974
2015;2;12;0.131905564924115;0.560876968922946;0;0.295782051282051;0.0206777009222661;0.264655614816444;0.49138158428699;0.606439732142857;0;0.393557504873294;0.714911061563235;0.0683440170940171;0.297722260909935;0.188850328947368;0;0.594460286621543;0.0538073671497585
2015;2;13;0.092982012366498;0.47538846317582;0;0.317187179487179;0.0248822463768116;0.217572991697366;0.384384384384384;0.630249255952381;0;0.360355750487329;0.726574863743342;0.0685309829059829;0.0829967502321263;0.279134649122807;0;0.636388088075541;0.0557850241545894
2015;2;14;0.074406970207982;0.37970945083014;0;0.234636538461538;0.00297211242863417;0.17401852971903;0.312586234883532;0.613102678571429;0;0.319452972709552;0.629203579834015;0.0571794871794872;0.159064531104921;0.276058114035088;0;0.583675419904738;0.0280656199677939
2015;2;15;0.079933951658235;0.445455512984249;0;0.163105128205128;0.0084241875274484;0.180295907333077;0.230262356951546;0.612217261904762;0;0.160573830409357;0.527900037160907;0.0459428418803419;0.183945566388115;0.305456140350877;0;0.494030458761594;0.0278894927536232
2015;2;16;0.14745222034851;0.481960408684547;0;0.310972435897436;0.00862895256916996;0.230794431920236;0.437053607661716;0.614382440476191;0;0.217526803118908;0.666950746314877;0.0690518162393162;0.167986884865367;0.263243311403509;0;0.604926568897802;0.0350724637681159
2015;2;17;0.211895727937043;0.488080034057046;0;0.271705128205128;0.030986975735617;0.195996224409377;0.454965100235371;0.607544642857143;0;0.286565545808967;0.69036654589372;0.0803899572649573;0.10327878365831;0.244765570175439;0;0.620821843402691;0.0444696054750403
2015;2;18;0.235500281056773;0.472089186888037;0;0.35378717948718;0.0335439311594203;0.24591970455087;0.455893393393393;0.565770089285714;0;0.334376218323587;0.598076861142079;0.0800774572649573;0.121465877437326;0.198838815789474;0;0.563706442717473;0.0526590177133655
2015;2;19;0.232885047779651;0.465623669646658;0;0.267239743589744;0.031982940821256;0.30877137515808;0.425467697427157;0.563470982142857;0;0.256151315789474;0.546102285395764;0.0570405982905983;0.157764623955432;0.00886074561403509;0;0.540911987131278;0.0524134460547504
2015;2;20;0.124125913434514;0.465277777777778;0;0.216203846153846;0.0112112291392183;0.295687395758875;0.428496063631199;0.567637648809524;0;0.257869152046784;0.562160937693546;0.0567975427350427;0.258159238625812;0.363730263157895;0;0.571362914682042;0.0459671900161031
2015;2;21;0.091198707138842;0.307817156236696;0;0.196263461538462;0.0208500082345191;0.240863437253716;0.30752881259638;0.526156994047619;0;0;0.581693236714976;0.079642094017094;0.0760532729805014;0.136593201754386;0;0.555271789086655;0.0338083735909823
2015;2;22;0.0924367622259696;0.280677948063006;0;0.141420512820513;0.0248904122749231;0.211158153259654;0.221091023455888;0.559427083333333;0;0.00856846978557505;0.543698826334696;0.0568856837606838;0.0372388579387187;0.0833621710526316;0;0.49994516169466;0.0232477858293076
2015;2;23;0.155628161888702;0.403522775649212;0;0.200397435897436;0.0386631944444444;0.227857352321255;0.375213050888727;0.582046130952381;0;0.183523391812866;0.588424222717701;0.090982905982906;0.163976903435469;0.293353070175439;0;0.555822783487925;0.0418015297906602
2015;2;24;0.133684654300169;0.465064921243082;0;0.194050641025641;0.0257314311594203;0.254884441267572;0.372955725996267;0.597864583333333;0;0.289111842105263;0.588496330360461;0.0910870726495727;0.217345636025998;0.369714912280702;0;0.571287185593716;0.0517713365539453
2015;2;25;0.208545531197302;0.469242230736484;0;0.279544871794872;0.0177304292929293;0.25083622001063;0.365311257203149;0.638113839285714;0;0.212930068226121;0.656937879350923;0.194508547008547;0.159447539461467;0.354792105263158;0;0.585129940670176;0.0535144927536232
2015;2;26;0.16661186059584;0.443193912303108;0;0.18644358974359;0.0201686703996487;0.26702681402467;0.432016475935395;0.680658482142857;0;0.194714912280702;0.615622305834262;0.272986111111111;0.252161675951718;0.355708333333333;0;0.579233517172224;0.0425835346215781
2015;2;27;0.198461214165261;0.453357811834823;0;0.261164743589744;0.0265304539964866;0.264041623137406;0.433512904796689;0.684449404761905;0;0.166988304093567;0.610767883686362;0.261565170940171;0.122774489322191;0.234737280701754;0;0.62674699172725;0.048509460547504
2015;2;28;0.0910511523327713;0.413713282247765;0;0.171599358974359;0.00784310496267018;0.246277102692399;0.330705705705706;0.622254464285714;0;0.109356725146199;0.514887789545398;0.181917735042735;0.0742949164345404;0.224289692982456;0;0.533863959221192;0.0348792270531401
2015;3;1;0.0688856098931984;0.440134099616858;0;0.0609923076923077;0.0227657004830918;0.21740574769524;0.179672916159403;0.551592261904762;0;0.150010964912281;0.412823253437384;0.113725961538462;0.028188834726091;0.268839912280702;0;0.394801850923373;0.0326157407407407
2015;3;2;0.119641652613828;0.457588335461899;0;0.221458974358974;0.0167554622310057;0.304365755759609;0.33188255823391;0.479735863095238;0;0.27880604288499;0.556038740245262;0.121757478632479;0.314580431754875;0.325375;0;0.564471567644355;0.0478089774557166
2015;3;3;0.103452782462057;0.486776287782035;0;0.179204487179487;0.013743961352657;0.341397701655028;0.358346522197874;0.42022693452381;0;0.151903021442495;0.588956119162641;0.143434829059829;0.213309540389972;0.310941885964912;0;0.591856772791844;0.0555082528180354
2015;3;4;0.132079820123665;0.47512239250745;0;0.0955365384615385;0.0247982542819499;0.278674327816572;0.410396883369856;0.358180803571429;0;0.0792750974658869;0.64543198005698;0.182561431623932;0.0696959145775302;0.293127192982456;0;0.614447543243921;0.0427143719806763
2015;3;5;0.188478077571669;0.583785653469562;0;0.236425;0.0221807751427317;0.280699583951907;0.410934583231881;0.191119791666667;0;0.168099415204678;0.682775269416574;0.174967948717949;0.0978905524605385;0.355214254385965;0;0.645504303501295;0.0508826489533011
2015;3;6;0.246354693648117;0.574473180076628;0;0.216527564102564;0.0258060221783048;0.339118142995913;0.443404553201851;0.0869419642857143;0;0.0915009746588694;0.631872600024774;0.127112713675214;0.207715297121634;0.266237280701754;0;0.618510800534804;0.0619806763285024
2015;3;7;0.119286115795391;0.462404214559387;0;0.131439102564103;0.00811045234958278;0.28061481644398;0.318191502313124;0.0885565476190476;0;0.0283114035087719;0.431942447045708;0.114017094017094;0.226720636025998;0.235991447368421;0;0.491690691067101;0.0377033011272142
2015;3;8;0.11068718381113;0.498297147722435;0;0.0818929487179487;0.0181956110013175;0.239866846282143;0.20275342910478;0.119255952380952;0;0.0223781676413255;0.395249349684132;0.121626602564103;0.0575818245125348;0.236118092105263;0;0.397243461184925;0.0419363929146538
2015;3;9;0.131121416526138;0.610179863771818;0;0.19451217948718;0.0265199549846289;0.308013049614193;0.326160620079539;0.169296875;0;0.0619700292397661;0.623196116685247;0.121209935897436;0.179987813370474;0.37977576754386;0;0.600594342775967;0.0541747181964573
2015;3;10;0.12765879707701;0.628033205619413;0;0.209392948717949;0.0224378980017567;0.311408331958725;0.343524267510754;0.267440476190476;0;0.103684210526316;0.557508206366902;0.105969551282051;0.244643686165274;0.348298245614035;0;0.570913762847832;0.0530495169082126
2015;3;11;0.108878583473862;0.642055129842486;0;0.197733333333333;0.0228828365173474;0.286310276571177;0.317455969482997;0.382403273809524;0;0.0577802144249513;0.640399603616995;0.0907425213675214;0.158133124419684;0.282625877192982;0;0.602526740202223;0.0537640901771337
2015;3;12;0.141420741989882;0.631944444444444;0;0.200790384615385;0.0167709019543259;0.250613991679038;0.315289952114276;0.472511160714286;0;0.0543579434697856;0.676387805029109;0.106885683760684;0.288222493036212;0.298060964912281;0;0.603312755912092;0.0475754830917874
2015;3;13;0.154310005621135;0.618561089825458;0;0.190108333333333;0.0222343681379007;0.233662781107384;0.336985634282932;0.520238095238095;0;0;0.615085717824848;0.159123931623932;0.081058495821727;0.285521929824561;0;0.593024045291217;0.0488818438003221
2015;3;14;0.125171444631816;0.484035759897829;0;0.171733333333333;0.0391095053798858;0.180213430838878;0.294552998944891;0.610323660714286;0;0;0.534591044221479;0.159238782051282;0.184058727948004;0.258575657894737;0;0.535138296983371;0.0340871578099839
2015;3;15;0.0768100056211355;0.389474244359302;0;0.0987878205128205;0.00842432476943347;0.181922527079782;0.231829802775749;0.645974702380952;0;0.0180348440545809;0.50339395206243;0.159236111111111;0.214209029712163;0.109690131578947;0;0.487543870644272;0.0315378421900161
2015;3;16;0.108000281056773;0.46115368241805;0;0.227802564102564;0.0175008920729029;0.285984952621836;0.34280395260125;0.637232142857143;0;0.0788255360623782;0.55906379288988;0.150641025641026;0.260996982358403;0.247442763157895;0;0.56130400267402;0.0398580917874396
2015;3;17;0.147321528948848;0.567794806300553;0;0.140015384615385;0.0193531785243742;0.252678195047745;0.325348997646295;0.653005952380952;0;0.094307992202729;0.604050275610058;0.180769230769231;0.334685468895079;0.24984100877193;0;0.567307491434779;0.0486513687600644
2015;3;18;0.0926925238898258;0.674329501915709;0;0.176109615384615;0.0148294768335529;0.271824196770587;0.246814381949517;0.638835565476191;0;0.0489900097465887;0.64873064536108;0.180769230769231;0.220923282265552;0.229743421052632;0;0.568738510069357;0.0407125603864734
2015;3;19;0.100822091062395;0.750718390804598;0;0.202063461538461;0.0302748956960913;0.143225014204285;0.313078280983686;0.650941220238095;0;0.086765350877193;0.658931732317602;0.172956730769231;0.102782613741876;0.330710745614035;0;0.567618241831704;0.048587962962963
2015;3;20;0.093982574480045;0.626702852277565;0;0.253359615384615;0.0213044164470795;0.168879785927677;0.333470294618943;0.632250744047619;0;0.06682261208577;0.651533057723275;0.14309561965812;0.172884749303621;0.184960307017544;0;0.586626243001588;0.0392200080515298
2015;3;21;0.0470980888139404;0.548158790974883;0;0.198985256410256;0.027389108476065;0.210903850735874;0.224012864215567;0.60983630952381;0;0.0780068226120858;0.537860987241422;0.127588141025641;0.301183844011142;0.215253837719298;0;0.491889153505473;0.0408927133655395
2015;3;22;0.046606239460371;0.538766496381439;0;0.138916666666667;0.0276657883179622;0.145119682557138;0.164084692800909;0.675651041666667;0;0.0117093079922027;0.556099049300136;0.105448717948718;0.0819870009285051;0.206183114035088;0;0.463057261636166;0.0373731884057971
2015;3;23;0.193674817313097;0.633008727117922;0;0.220848717948718;0.0266443648440931;0.243488938985722;0.278746652057463;0.608779761904762;0;0.258898635477583;0.624340873900657;0.135325854700855;0.314757428040854;0.325043859649123;0;0.547756329907245;0.056063808373591
2015;3;24;0.172717818999438;0.671136653895275;0;0.222057692307692;0.047777160188845;0.18498561243379;0.28071483645808;0.575796130952381;0;0.215812621832359;0.672758531524836;0.119898504273504;0.0924500928505107;0.223626096491228;0;0.566907955210161;0.0572181964573269
2015;3;25;0.198441540191119;0.608716475095785;0;0.170761538461538;0.034799420838823;0.132954399662763;0.279690163136109;0.635420386904762;0;0.245732212475634;0.678337343614518;0.104780982905983;0.0835567548746518;0.160908442982456;0;0.531970732013036;0.0504398148148148
2015;3;26;0.225004215851602;0.583173690932312;0;0.217746794871795;0.0436828886693017;0.148022396950203;0.28044091388686;0.555286458333333;0;0.232631578947368;0.687636457946241;0.132751068376068;0.0947394382544104;0.198373245614035;0;0.560486650789672;0.0650905797101449
2015;3;27;0.0871219786396852;0.635456577266922;0;0.21746217948718;0.0104631230786122;0.159346877806492;0.252044274003733;0.574088541666667;0;0.00864644249512671;0.709001950947603;0.216177884615385;0.0414983751160631;0.270514912280702;0;0.582615212668171;0.0516757246376812
2015;3;28;0.0766315345699831;0.626623031077054;0;0.190376282051282;0.0132977190382082;0.132555763274134;0.132964045126207;0.654840029761905;0;0.0359673489278753;0.565489548494983;0.193373397435897;0.0112204038997214;0.233175657894737;0;0.476074830784658;0.0272634863123994
2015;3;29;0.0570924676784711;0.620104299702001;0;0.0818192307692308;0.0245955478700044;0.118076556514727;0.0770077509942375;0.579761904761905;0;0.0121978557504873;0.469222748668401;0.196140491452991;0.00861188486536676;0.0118771929824561;0;0.381434361159856;0.0213415861513688
2015;3;30;0.114786396852164;0.554597701149425;0;0.153635897435897;0.0285238252086078;0.157046700023827;0.174752455157861;0.646685267857143;0;0.0945882066276803;0.554989053016227;0.167315705128205;0.0184511374187558;0.166560307017544;0;0.490416353304922;0.0358011272141707
2015;3;31;0.0712422709387296;0.56808748403576;0;0.340045512820513;0.0318123490338164;0.184976448378879;0.23207836214593;0.732868303571429;0;0.222839912280702;0.574472857054379;0.135496794871795;0.0246982358402971;0.196912938596491;0;0.500838242667335;0.0547906602254428
2015;4;1;0.106652613827993;0.577213707960834;0;0.249102564102564;0.0710816040843215;0.176976228441561;0.268484700917133;0.798311011904762;0;0.317603557504873;0.519648736529171;0.106418269230769;0.0677054317548747;0.172200877192982;0;0.474481908581934;0.0481541867954911
2015;4;2;0.143996627318718;0.540017028522776;0;0.271549358974359;0.0432559288537549;0.156297538534851;0.268220923626329;0.817659970238095;0;0.121176900584795;0.504693097361576;0.106466346153846;0.118863161559889;0.210329166666667;0;0.477910608339601;0.044182769726248
2015;4;3;0.0875393479482855;0.518279054916986;0;0.377066666666667;0.031174311045235;0.129637011784975;0.289936896355815;0.829497767857143;0;0.0696259746588694;0.485751718691936;0.152147435897436;0.263892757660167;0.155416337719298;0;0.439385393164536;0.043804347826087
2015;4;4;0.0840935919055649;0.488399318859089;0;0.392512179487179;0.0373358585858586;0.134583310423196;0.144910112815518;0.730751488095238;0;0;0.557846928031711;0.167355769230769;0.0558263695450325;0.228041228070175;0;0.441448357984457;0.0417854267310789
2015;4;5;0.056729904440697;0.426298424861643;0;0.339299358974359;0.0317802344093105;0.141378457139715;0.114073532992452;0.60249255952381;0;0;0.497037532515793;0.121663995726496;0.020253017641597;0.175552302631579;0;0.410864251692153;0.0464110305958132
2015;4;6;0.0650885328836425;0.61164325244785;0;0.344317948717949;0.0375802865612648;0.148652425725335;0.098470091713335;0.608456101190476;0;0;0.499985569181221;0.144479166666667;0.0844504410399257;0.302315789473684;0;0.415125971421409;0.0565791062801932
2015;4;7;0.106651208544126;0.72267454235845;0;0.378235256410256;0.0461432943566096;0.135767764520445;0.18257446635825;0.59141369047619;0;0.449086257309941;0.519883237334324;0.166119123931624;0.243129062209842;0.270265350877193;0;0.466068145734102;0.0386171497584541
2015;4;8;0.113591905564924;0.707641549595573;0;0.400689102564103;0.0276825318401405;0.133641703781089;0.177451099748397;0.683943452380952;0;0.363340643274854;0.558744905859036;0.157860576923077;0.185416666666667;0.248785087719298;0;0.461790757917607;0.0512530193236715
2015;4;9;0.0926264755480607;0.638409961685824;0;0.414303846153846;0.0260005626921388;0.213868422499588;0.192506695885074;0.637027529761905;0;0.295218079922027;0.563680663941533;0.166866987179487;0.305512999071495;0.292694078947368;0;0.503731616110972;0.0416123188405797
2015;4;10;0.0749269252388983;0.554650915283099;0;0.474189743589744;0.0266003787878788;0.18985172559154;0.226052065579093;0.660081845238095;0;0.13927022417154;0.540038833147529;0.20423344017094;0.254082520891365;0.388502192982456;0;0.543941150664327;0.0292361111111111
2015;4;11;0.0360736368746487;0.665229885057471;0;0.373591666666667;0.0323290651075977;0.160373251956526;0.162070854638422;0.771071428571429;0;0.10666910331384;0.438662114455593;0.214022435897436;0.116959726090993;0.184769736842105;0;0.38143697250773;0.0378492351046699
2015;4;12;0.0337900505902192;0.558322690506599;0;0.285495512820513;0.0334975433684673;0.0896931874415792;0.0859254524795065;0.793932291666667;0;0;0.356632060572278;0.19153311965812;0.034894382544104;0.0862828947368421;0;0.325663804629398;0.0593367552334944
2015;4;13;0.108843451377178;0.570375691783738;0;0.475045512820513;0.0523555528107158;0.111634225912282;0.175229283337391;0.767831101190476;0;0.075953947368421;0.466658862876254;0.202280982905983;0.0343691968430826;0.0961184210526316;0;0.448898533467034;0.053731884057971
2015;4;14;0.0934092186621698;0.536904001702852;0;0.449962179487179;0.0448783349802372;0.116699657264346;0.189513838162487;0.81639880952381;0;0.181776315789474;0.517731837606837;0.134834401709402;0.0299065691736305;0.22969298245614;0;0.520632259547088;0.0471306360708535
2015;4;15;0.0858684654300169;0.463761174968072;0;0.405832692307692;0.0412946036451471;0.157825644691263;0.23185009333658;0.65664806547619;0;0.0550584795321637;0.497101263470829;0.112708333333333;0.250255338904364;0.207719298245614;0;0.4791927801454;0.0523349436392915
2015;4;16;0.112951096121417;0.44125159642401;0;0.468505769230769;0.0416076526130874;0.130984127856894;0.241736669101534;0.60313244047619;0;0.160687134502924;0.517051870432305;0.11318108974359;0.106653319405757;0.264078947368421;0;0.455855164201554;0.0348812399355878
2015;4;17;0.0932672849915683;0.473765432098765;0;0.510344871794872;0.0312911039745279;0.159372078957497;0.2255346562779;0.601696428571429;0;0.1704227582846;0.563177567199306;0.113763354700855;0.0946988161559889;0.23952850877193;0;0.491429556279769;0.026917270531401
2015;4;18;0.0463083192804947;0.435610898254576;0;0.374746794871795;0.0325876976284585;0.113989388024413;0.119704163623083;0.63788318452381;0;0.172212475633528;0.455838148767497;0.113744658119658;0.0432828458681523;0.197039473684211;0;0.469105143310771;0.0516022544283414
2015;4;19;0.047438167509837;0.468843124733929;0;0.215840384615385;0.0298001070487484;0.12242948259746;0.103202865027189;0.717991071428571;0;0.13646320662768;0.376111064659978;0.113744658119658;0.0861565691736304;0.167050438596491;0;0.396305987298404;0.044951690821256
